Ipaporanga;CE;11593
Ipaumirim;CE;12463
Ipu;CE;41964
Ipueiras;CE;38166
Iracema;CE;14297
Irauçuba;CE;24156
Itaiçaba;CE;7827
Itaitinga;CE;37980
Itapajé;CE;52675
Itapipoca;CE;129358
Itapiúna;CE;20382
Itarema;CE;41826
Itatira;CE;21647
Jaguaretama;CE;18162
Jaguaribara;CE;11401
Jaguaribe;CE;34682
Jaguaruana;CE;33705
Jardim;CE;27174
Jati;CE;8111
JijocadeJericoacoara;CE;19816
JuazeirodoNorte;CE;274207
Jucás;CE;24833
LavrasdaMangabeira;CE;31508
LimoeirodoNorte;CE;59540
Madalena;CE;19691
Maracanaú;CE;227886
Maranguape;CE;128978
Marco;CE;27361
Martinópole;CE;11233
Massapê;CE;38737
Mauriti;CE;47962
Meruoca;CE;15057
Milagres;CE;27512
Milhã;CE;13155
Miraíma;CE;13818
MissãoVelha;CE;35393
Mombaça;CE;43797
MonsenhorTabosa;CE;17234
MoradaNova;CE;61890
Moraújo;CE;8724
Morrinhos;CE;22534
Mucambo;CE;14537
Mulungu;CE;10823
NovaOlinda;CE;15565
NovaRussas;CE;32328
NovoOriente;CE;28607
Ocara;CE;25703
Orós;CE;21427
Pacajus;CE;72203
Pacatuba;CE;83432
Pacoti;CE;12261
Pacujá;CE;6533
Palhano;CE;9386
Palmácia;CE;13322
Paracuru;CE;35076
Paraipaba;CE;32744
Parambu;CE;31521
Paramoti;CE;12226
PedraBranca;CE;43258
Penaforte;CE;9077
Pentecoste;CE;37751
Pereiro;CE;16307
Pindoretama;CE;20567
PiquetCarneiro;CE;16959
PiresFerreira;CE;10951
Poranga;CE;12336
Porteiras;CE;14996
Potengi;CE;11045
Potiretama;CE;6419
Quiterianópolis;CE;21084
Quixadá;CE;87728
Quixelô;CE;16178
Quixeramobim;CE;81082
Quixeré;CE;22149
Redenção;CE;29053
Reriutaba;CE;18491
Russas;CE;78194
Saboeiro;CE;15819
Salitre;CE;16554
SantanadoAcaraú;CE;32452
SantanadoCariri;CE;17700
SantaQuitéria;CE;43703
SãoBenedito;CE;47903
SãoGonçalodoAmarante;CE;48422
SãoJoãodoJaguaribe;CE;7645
SãoLuísdoCuru;CE;13000
SenadorPompeu;CE;25496
SenadorSá;CE;7623
Sobral;CE;208935
Solonópole;CE;18324
TabuleirodoNorte;CE;30697
Tamboril;CE;26251
Tarrafas;CE;8592
Tauá;CE;58859
Tejuçuoca;CE;19187
Tianguá;CE;75946
Trairi;CE;55918
Tururu;CE;16271
Ubajara;CE;34792
Umari;CE;7733
Umirim;CE;19825
Uruburetama;CE;21850
Uruoca;CE;13840
Varjota;CE;18420
VárzeaAlegre;CE;40721
ViçosadoCeará;CE;60889
Acari;RN;11136
Açu;RN;58017
AfonsoBezerra;RN;11035
ÁguaNova;RN;3252
Alexandria;RN;13577
AlminoAfonso;RN;4735
AltodoRodrigues;RN;14529
Angicos;RN;11714
AntônioMartins;RN;7145
Apodi;RN;35845
AreiaBranca;RN;27774
Arês;RN;14306
AugustoSevero;RN;9655
BaíaFormosa;RN;9271
Baraúna;RN;28374
Barcelona;RN;3998
BentoFernandes;RN;5497
Bodó;RN;2223
BomJesus;RN;10210
Brejinho;RN;12699
CaiçaradoNorte;RN;6549
CaiçaradoRiodoVento;RN;3684
Caicó;RN;67952
CampoRedondo;RN;11217
Canguaretama;RN;34276
Caraúbas;RN;20493
CarnaúbadosDantas;RN;8180
Carnaubais;RN;10759
Ceará-Mirim;RN;73497
CerroCorá;RN;11179
CoronelEzequiel;RN;5506
CoronelJoãoPessoa;RN;4912
Cruzeta;RN;7998
CurraisNovos;RN;44786
DoutorSeveriano;RN;7076
Parnamirim;RN;261469
Encanto;RN;5638
Equador;RN;6045
EspíritoSanto;RN;10505
Extremoz;RN;28583
FelipeGuerra;RN;5985
FernandoPedroza;RN;3054
Florânia;RN;9116
FranciscoDantas;RN;2824
FrutuosoGomes;RN;4068
Galinhos;RN;2786
Goianinha;RN;26328
GovernadorDix-SeptRosado;RN;13037
Grossos;RN;10383
Guamaré;RN;15659
IelmoMarinho;RN;13766
Ipanguaçu;RN;15491
Ipueira;RN;2241
Itajá;RN;7548
Itaú;RN;5878
Jaçanã;RN;9133
Jandaíra;RN;6878
Janduís;RN;5268
JanuárioCicco;RN;10181
Japi;RN;5055
JardimdeAngicos;RN;2612
JardimdePiranhas;RN;14837
JardimdoSeridó;RN;12396
JoãoCâmara;RN;34955
JoãoDias;RN;2654
JosédaPenha;RN;5951
Jucurutu;RN;18295
Jundiá;RN;3898
Lagoad'Anta;RN;6769
LagoadePedras;RN;7544
LagoadeVelhos;RN;2732
LagoaNova;RN;15614
LagoaSalgada;RN;8245
Lajes;RN;11277
LajesPintadas;RN;4759
Lucrécia;RN;3996
LuísGomes;RN;10116
Macaíba;RN;80792
Macau;RN;31814
MajorSales;RN;4020
MarcelinoVieira;RN;8347
Martins;RN;8725
Maxaranguape;RN;12371
MessiasTargino;RN;4601
Montanhas;RN;11251
MonteAlegre;RN;22451
MontedasGameleiras;RN;2105
Mossoró;RN;297378
Natal;RN;884122
NísiaFloresta;RN;27602
NovaCruz;RN;37343
Olhod'ÁguadoBorges;RN;4258
OuroBranco;RN;4812
Paraná;RN;4254
Paraú;RN;3768
Parazinho;RN;5237
Parelhas;RN;21477
RiodoFogo;RN;10848
PassaeFica;RN;13277
Passagem;RN;3089
Patu;RN;12755
SantaMaria;RN;5551
PaudosFerros;RN;30394
PedraGrande;RN;3237
PedraPreta;RN;2458
PedroAvelino;RN;6716
PedroVelho;RN;14806
Pendências;RN;15129
Pilões;RN;3838
PoçoBranco;RN;15413
Portalegre;RN;7867
PortodoMangue;RN;6437
SerraCaiada;RN;10395
Pureza;RN;9621
RafaelFernandes;RN;5098
RafaelGodeiro;RN;3201
RiachodaCruz;RN;3579
RiachodeSantana;RN;4204
Riachuelo;RN;8128
RodolfoFernandes;RN;4467
Tibau;RN;4106
RuyBarbosa;RN;3600
SantaCruz;RN;39674
SantanadoMatos;RN;12791
SantanadoSeridó;RN;2680
SantoAntônio;RN;24136
SãoBentodoNorte;RN;2747
SãoBentodoTrairí;RN;4449
SãoFernando;RN;3584
SãoFranciscodoOeste;RN;4228
SãoGonçalodoAmarante;RN;102400
SãoJoãodoSabugi;RN;6193
SãoJosédeMipibu;RN;43899
SãoJosédoCampestre;RN;12856
SãoJosédoSeridó;RN;4634
SãoMiguel;RN;23519
SãoMigueldoGostoso;RN;10282
SãoPaulodoPotengi;RN;17579
SãoPedro;RN;5971
SãoRafael;RN;8202
SãoTomé;RN;11055
SãoVicente;RN;6424
SenadorElóideSouza;RN;6086
SenadorGeorginoAvelino;RN;4440
SerradeSãoBento;RN;5762
SerradoMel;RN;11938
SerraNegradoNorte;RN;8078
Serrinha;RN;6229
SerrinhadosPintos;RN;4800
SeverianoMelo;RN;2440
SítioNovo;RN;5522
TaboleiroGrande;RN;2566
Taipu;RN;12279
Tangará;RN;15727
TenenteAnanias;RN;10786
TenenteLaurentinoCruz;RN;5952
TibaudoSul;RN;14180
TimbaúbadosBatistas;RN;2414
Touros;RN;33287
TriunfoPotiguar;RN;3237
Umarizal;RN;10555
Upanema;RN;14659
Várzea;RN;5500
Venha-Ver;RN;4177
VeraCruz;RN;12481
Viçosa;RN;1718
VilaFlor;RN;3170
ÁguaBranca;PB;10234
Aguiar;PB;5640
AlagoaGrande;PB;28496
AlagoaNova;PB;20849
Alagoinha;PB;14489
Alcantil;PB;5492
AlgodãodeJandaíra;PB;2567
Alhandra;PB;19588
SãoJoãodoRiodoPeixe;PB;18034
Amparo;PB;2238
Aparecida;PB;8347
Araçagi;PB;16987
Arara;PB;13470
Araruna;PB;20312
Areia;PB;22819
AreiadeBaraúnas;PB;2128
Areial;PB;6998
Aroeiras;PB;19153
Assunção;PB;3990
BaíadaTraição;PB;8993
Bananeiras;PB;21318
Baraúna;PB;4892
BarradeSantana;PB;8359
BarradeSantaRosa;PB;15384
BarradeSãoMiguel;PB;6036
Bayeux;PB;96880
Belém;PB;17676
BelémdoBrejodoCruz;PB;7342
BernardinoBatista;PB;3501
BoaVentura;PB;5366
BoaVista;PB;7051
BomJesus;PB;2561
BomSucesso;PB;4975
BonitodeSantaFé;PB;11917
Boqueirão;PB;17804
Igaracy;PB;6117
Borborema;PB;5263
BrejodoCruz;PB;14122
BrejodosSantos;PB;6449
Caaporã;PB;21828
Cabaceiras;PB;5611
Cabedelo;PB;67736
CachoeiradosÍndios;PB;10244
CacimbadeAreia;PB;3682
CacimbadeDentro;PB;17187
Cacimbas;PB;7173
Caiçara;PB;7201
Cajazeiras;PB;61993
Cajazeirinhas;PB;3193
CaldasBrandão;PB;6014
Camalaú;PB;6013
CampinaGrande;PB;409731
Capim;PB;6523
Caraúbas;PB;4162
Carrapateira;PB;2659
Casserengue;PB;7468
Catingueira;PB;4932
CatolédoRocha;PB;30546
Caturité;PB;4852
Conceição;PB;18982
Condado;PB;6654
Conde;PB;24670
Congo;PB;4786
Coremas;PB;15445
Coxixola;PB;1921
CruzdoEspíritoSanto;PB;17319
Cubati;PB;7797
Cuité;PB;20338
Cuitegi;PB;6803
CuitédeMamanguape;PB;6353
CurraldeCima;PB;5227
CurralVelho;PB;2516
Damião;PB;5330
Desterro;PB;8297
VistaSerrana;PB;3798
Diamante;PB;6552
DonaInês;PB;10453
DuasEstradas;PB;3596
Emas;PB;3522
Esperança;PB;33007
Fagundes;PB;11253
FreiMartinho;PB;2989
GadoBravo;PB;8316
Guarabira;PB;58833
Gurinhém;PB;14129
Gurjão;PB;3428
Ibiara;PB;5929
Imaculada;PB;11819
Ingá;PB;18103
Itabaiana;PB;24477
Itaporanga;PB;24692
Itapororoca;PB;18664
Itatuba;PB;10962
Jacaraú;PB;14431
Jericó;PB;7739
JoãoPessoa;PB;809015
JuarezTávora;PB;7936
Juazeirinho;PB;18171
JuncodoSeridó;PB;7150
Juripiranga;PB;10756
Juru;PB;9867
Lagoa;PB;4666
LagoadeDentro;PB;7719
LagoaSeca;PB;27503
Lastro;PB;2737
Livramento;PB;7256
Logradouro;PB;4332
Lucena;PB;13080
Mãed'Água;PB;4009
Malta;PB;5759
Mamanguape;PB;44882
Manaíra;PB;10955
Marcação;PB;8558
Mari;PB;21837
Marizópolis;PB;6617
Massaranduba;PB;13918
Mataraca;PB;8434
Matinhas;PB;4500
MatoGrosso;PB;2908
Maturéia;PB;6569
Mogeiro;PB;13284
Montadas;PB;5669
MonteHorebe;PB;4816
Monteiro;PB;33222
Mulungu;PB;9902
Natuba;PB;10454
Nazarezinho;PB;7301
NovaFloresta;PB;10638
NovaOlinda;PB;5949
NovaPalmeira;PB;4906
Olhod'Água;PB;6526
Olivedos;PB;3932
OuroVelho;PB;3039
Parari;PB;1771
Passagem;PB;2419
Patos;PB;107605
Paulista;PB;12347
PedraBranca;PB;3801
PedraLavrada;PB;7843
PedrasdeFogo;PB;28458
Piancó;PB;16075
Picuí;PB;18703
Pilar;PB;11917
Pilões;PB;6635
Pilõezinhos;PB;4976
Pirpirituba;PB;10579
Pitimbu;PB;19065
Pocinhos;PB;18564
PoçoDantas;PB;3888
PoçodeJosédeMoura;PB;4307
Pombal;PB;32801
Prata;PB;4209
PrincesaIsabel;PB;23345
Puxinanã;PB;13680
Queimadas;PB;43967
Quixaba;PB;1956
Remígio;PB;19621
PedroRégis;PB;6089
Riachão;PB;3588
RiachãodoBacamarte;PB;4521
RiachãodoPoço;PB;4509
RiachodeSantoAntônio;PB;1948
RiachodosCavalos;PB;8526
RioTinto;PB;24176
Salgadinho;PB;3885
SalgadodeSãoFélix;PB;12140
SantaCecília;PB;6558
SantaCruz;PB;6583
SantaHelena;PB;5889
SantaInês;PB;3595
SantaLuzia;PB;15382
SantanadeMangueira;PB;5162
SantanadosGarrotes;PB;7031
JocaClaudino;PB;2636
SantaRita;PB;136586
SantaTeresinha;PB;4573
SantoAndré;PB;2521
SãoBento;PB;34031
SãoBentinho;PB;4529
SãoDomingosdoCariri;PB;2615
SãoDomingos;PB;3073
SãoFrancisco;PB;3392
SãoJoãodoCariri;PB;4199
SãoJoãodoTigre;PB;4422
SãoJosédaLagoaTapada;PB;7630
SãoJosédeCaiana;PB;6359
SãoJosédeEspinharas;PB;4682
SãoJosédosRamos;PB;5957
SãoJosédePiranhas;PB;20251
SãoJosédePrincesa;PB;4003
SãoJosédoBonfim;PB;3557
SãoJosédoBrejodoCruz;PB;1801
SãoJosédoSabugi;PB;4141
SãoJosédosCordeiros;PB;3628
SãoMamede;PB;7724
SãoMigueldeTaipu;PB;7368
SãoSebastiãodeLagoadeRoça;PB;11661
SãoSebastiãodoUmbuzeiro;PB;3489
Sapé;PB;52625
SãoVicentedoSeridó;PB;10775
SerraBranca;PB;13699
SerradaRaiz;PB;3148
SerraGrande;PB;2909
SerraRedonda;PB;7041
Serraria;PB;6099
Sertãozinho;PB;5024
Sobrado;PB;7783
Solânea;PB;26407
Soledade;PB;14989
Sossêgo;PB;3555
Sousa;PB;69444
Sumé;PB;16966
Tacima;PB;10911
Taperoá;PB;15376
Tavares;PB;14726
Teixeira;PB;15161
Tenório;PB;3058
Triunfo;PB;9455
Uiraúna;PB;15242
Umbuzeiro;PB;9907
Várzea;PB;2810
Vieirópolis;PB;5348
Zabelê;PB;2240
AbreueLima;PE;99990
AfogadosdaIngazeira;PE;37259
Afrânio;PE;19635
Agrestina;PE;24885
ÁguaPreta;PE;36771
ÁguasBelas;PE;43443
Alagoinha;PE;14636
Aliança;PE;38386
Altinho;PE;22972
Amaraji;PE;22829
Angelim;PE;11150
Araçoiaba;PE;20524
Araripina;PE;84418
Arcoverde;PE;74338
BarradeGuabiraba;PE;14385
Barreiros;PE;42659
BelémdeMaria;PE;12073
BelémdoSãoFrancisco;PE;20729
BeloJardim;PE;76439
Betânia;PE;12719
Bezerros;PE;60798
Bodocó;PE;38146
BomConselho;PE;48554
BomJardim;PE;39184
Bonito;PE;38134
Brejão;PE;8993
Brejinho;PE;7487
BrejodaMadredeDeus;PE;50742
BuenosAires;PE;13155
Buíque;PE;58378
CabodeSantoAgostinho;PE;207048
Cabrobó;PE;34221
Cachoeirinha;PE;20380
Caetés;PE;28739
Calçado;PE;11053
Calumbi;PE;5750
Camaragibe;PE;157828
CamocimdeSãoFélix;PE;18765
Camutanga;PE;8551
Canhotinho;PE;24804
Capoeiras;PE;20048
Carnaíba;PE;19551
CarnaubeiradaPenha;PE;12932
Carpina;PE;83641
Caruaru;PE;361118
Casinhas;PE;14341
Catende;PE;42892
Cedro;PE;11807
ChãdeAlegria;PE;13518
ChãGrande;PE;21698
Condado;PE;26421
Correntes;PE;18207
Cortês;PE;12578
Cumaru;PE;10906
Cupira;PE;24107
Custódia;PE;37111
Dormentes;PE;18908
Escada;PE;68875
Exu;PE;31825
FeiraNova;PE;22131
FernandodeNoronha;PE;3061
Ferreiros;PE;12123
Flores;PE;22624
Floresta;PE;32873
FreiMiguelinho;PE;15457
Gameleira;PE;31052
Garanhuns;PE;139788
GlóriadoGoitá;PE;30604
Goiana;PE;79758
Granito;PE;7486
Gravatá;PE;84074
Iati;PE;19197
Ibimirim;PE;29235
Ibirajuba;PE;7762
Igarassu;PE;117019
Iguaracy;PE;12228
Inajá;PE;23247
Ingazeira;PE;4548
Ipojuca;PE;96204
Ipubi;PE;30854
Itacuruba;PE;4918
Itaíba;PE;26349
IlhadeItamaracá;PE;26258
Itambé;PE;36447
Itapetim;PE;13616
Itapissuma;PE;26651
Itaquitinga;PE;16955
JaboatãodosGuararapes;PE;702298
Jaqueira;PE;11656
Jataúba;PE;17150
Jatobá;PE;14796
JoãoAlfredo;PE;33822
JoaquimNabuco;PE;16023
Jucati;PE;11424
Jupi;PE;14836
Jurema;PE;15378
LagoadoCarro;PE;18071
LagoadeItaenga;PE;21429
LagoadoOuro;PE;13145
LagoadosGatos;PE;16290
LagoaGrande;PE;25601
Lajedo;PE;40288
Limoeiro;PE;56250
Macaparana;PE;25376
Machados;PE;16088
Manari;PE;21434
Maraial;PE;11345
Mirandiba;PE;15390
Moreno;PE;62784
NazarédaMata;PE;32471
Olinda;PE;392482
Orobó;PE;23884
Orocó;PE;14991
Ouricuri;PE;69459
Palmares;PE;63250
Palmeirina;PE;7693
Panelas;PE;26474
Paranatama;PE;11523
Parnamirim;PE;22010
Passira;PE;28933
Paudalho;PE;56506
Paulista;PE;331774
Pedra;PE;22617
Pesqueira;PE;67395
Petrolândia;PE;36548
Petrolina;PE;349145
Poção;PE;11302
Pombos;PE;27091
Primavera;PE;14966
Quipapá;PE;26037
Quixaba;PE;6813
Recife;PE;1645727
RiachodasAlmas;PE;20546
Ribeirão;PE;47415
RioFormoso;PE;23535
Sairé;PE;9932
Salgadinho;PE;10919
Salgueiro;PE;60930
Saloá;PE;15843
Sanharó;PE;26462
SantaCruz;PE;15398
SantaCruzdaBaixaVerde;PE;12592
SantaCruzdoCapibaribe;PE;107937
SantaFilomena;PE;14477
SantaMariadaBoaVista;PE;41931
SantaMariadoCambucá;PE;14137
SantaTerezinha;PE;11815
SãoBeneditodoSul;PE;15895
SãoBentodoUna;PE;59504
SãoCaitano;PE;37245
SãoJoão;PE;22793
SãoJoaquimdoMonte;PE;21356
SãoJosédaCoroaGrande;PE;21298
SãoJosédoBelmonte;PE;33959
SãoJosédoEgito;PE;33951
SãoLourençodaMata;PE;113230
SãoVicenteFérrer;PE;18018
SerraTalhada;PE;86350
Serrita;PE;19165
Sertânia;PE;35907
Sirinhaém;PE;45865
Moreilândia;PE;11270
Solidão;PE;6007
Surubim;PE;65089
Tabira;PE;28534
Tacaimbó;PE;12874
Tacaratu;PE;25765
Tamandaré;PE;23388
TaquaritingadoNorte;PE;28775
Terezinha;PE;7169
TerraNova;PE;10096
Timbaúba;PE;53022
Toritama;PE;45219
Tracunhaém;PE;13769
Trindade;PE;30521
Triunfo;PE;15254
Tupanatinga;PE;27304
Tuparetama;PE;8202
Venturosa;PE;18482
Verdejante;PE;9534
VertentedoLério;PE;7618
Vertentes;PE;20731
Vicência;PE;32643
VitóriadeSantoAntão;PE;138757
Xexéu;PE;14725
ÁguaBranca;AL;20196
Anadia;AL;17545
Arapiraca;AL;231747
Atalaia;AL;47185
BarradeSantoAntônio;AL;15932
BarradeSãoMiguel;AL;8322
Batalha;AL;18232
Belém;AL;4344
BeloMonte;AL;6704
BocadaMata;AL;27281
Branquinha;AL;10494
Cacimbinhas;AL;10858
Cajueiro;AL;21264
Campestre;AL;6936
CampoAlegre;AL;57063
CampoGrande;AL;9558
Canapi;AL;17722
Capela;AL;17053
Carneiros;AL;9081
ChãPreta;AL;7311
CoitédoNóia;AL;10693
ColôniaLeopoldina;AL;21698
CoqueiroSeco;AL;5845
Coruripe;AL;56933
Craíbas;AL;24219
DelmiroGouveia;AL;52016
DoisRiachos;AL;11075
EstreladeAlagoas;AL;18205
FeiraGrande;AL;22166
FelizDeserto;AL;4754
Flexeiras;AL;12790
GiraudoPonciano;AL;40917
Ibateguara;AL;15616
Igaci;AL;25631
IgrejaNova;AL;24499
Inhapi;AL;18385
JacarédosHomens;AL;5253
Jacuípe;AL;7021
Japaratinga;AL;8361
Jaramataia;AL;5770
JequiádaPraia;AL;11580
JoaquimGomes;AL;23993
Jundiá;AL;4155
Junqueiro;AL;24727
LagoadaCanoa;AL;17852
LimoeirodeAnadia;AL;28635
Maceió;AL;1018948
MajorIsidoro;AL;19804
Maragogi;AL;32704
Maravilha;AL;9163
MarechalDeodoro;AL;51901
Maribondo;AL;13264
MarVermelho;AL;3514
MataGrande;AL;25216
MatrizdeCamaragibe;AL;24642
Messias;AL;17856
MinadordoNegrão;AL;5329
Monteirópolis;AL;7159
Murici;AL;28236
NovoLino;AL;12690
Olhod'ÁguadasFlores;AL;21688
Olhod'ÁguadoCasado;AL;9373
Olhod'ÁguaGrande;AL;5123
Olivença;AL;11624
OuroBranco;AL;11496
Palestina;AL;5011
PalmeiradosÍndios;AL;73218
PãodeAçúcar;AL;24399
Pariconha;AL;10533
Paripueira;AL;13176
PassodeCamaragibe;AL;15245
PauloJacinto;AL;7564
Penedo;AL;63683
Piaçabuçu;AL;17827
Pilar;AL;35111
Pindoba;AL;2908
Piranhas;AL;25039
PoçodasTrincheiras;AL;14386
PortoCalvo;AL;27165
PortodePedras;AL;7786
PortoRealdoColégio;AL;20066
Quebrangulo;AL;11294
RioLargo;AL;75120
Roteiro;AL;6664
SantaLuziadoNorte;AL;7296
SantanadoIpanema;AL;47654
SantanadoMundaú;AL;10740
SãoBrás;AL;6961
SãoJosédaLaje;AL;23927
SãoJosédaTapera;AL;32260
SãoLuísdoQuitunde;AL;34555
SãoMigueldosCampos;AL;61251
SãoMigueldosMilagres;AL;7951
SãoSebastião;AL;34152
Satuba;AL;13828
SenadorRuiPalmeira;AL;13870
Tanqued'Arca;AL;6162
Taquarana;AL;19980
TeotônioVilela;AL;44169
Traipu;AL;27715
UniãodosPalmares;AL;65611
Viçosa;AL;25733
AmparodeSãoFrancisco;SE;2374
Aquidabã;SE;21563
Aracaju;SE;657013
Arauá;SE;10056
AreiaBranca;SE;18542
BarradosCoqueiros;SE;30407
Boquim;SE;26816
BrejoGrande;SE;8309
CampodoBrito;SE;18109
Canhoba;SE;4008
CanindédeSãoFrancisco;SE;29900
Capela;SE;34213
Carira;SE;22082
Carmópolis;SE;16634
CedrodeSãoJoão;SE;5897
Cristinápolis;SE;17874
Cumbe;SE;3987
DivinaPastora;SE;5138
Estância;SE;69184
FeiraNova;SE;5584
FreiPaulo;SE;15421
Gararu;SE;11604
GeneralMaynard;SE;3346
GrachoCardoso;SE;5818
IlhadasFlores;SE;8520
Indiaroba;SE;17957
Itabaiana;SE;95427
Itabaianinha;SE;41928
Itabi;SE;4903
Itaporangad'Ajuda;SE;34356
Japaratuba;SE;18743
Japoatã;SE;13434
Lagarto;SE;104408
Laranjeiras;SE;29826
Macambira;SE;6919
MalhadadosBois;SE;3682
Malhador;SE;12618
Maruim;SE;17213
MoitaBonita;SE;11335
MonteAlegredeSergipe;SE;15031
Muribeca;SE;7625
Neópolis;SE;18719
NossaSenhoraAparecida;SE;8796
NossaSenhoradaGlória;SE;36924
NossaSenhoradasDores;SE;26629
NossaSenhoradeLourdes;SE;6483
NossaSenhoradoSocorro;SE;183628
Pacatuba;SE;14428
PedraMole;SE;3261
Pedrinhas;SE;9602
Pinhão;SE;6576
Pirambu;SE;9280
PoçoRedondo;SE;34775
PoçoVerde;SE;23728
PortodaFolha;SE;28596
Propriá;SE;29626
RiachãodoDantas;SE;19805
Riachuelo;SE;10213
Ribeirópolis;SE;18652
RosáriodoCatete;SE;10855
Salgado;SE;19998
SantaLuziadoItanhy;SE;14035
SantanadoSãoFrancisco;SE;7780
SantaRosadeLima;SE;3913
SantoAmarodasBrotas;SE;12102
SãoCristóvão;SE;90072
SãoDomingos;SE;11137
SãoFrancisco;SE;3724
SãoMigueldoAleixo;SE;3930
SimãoDias;SE;40484
Siriri;SE;8893
Telha;SE;3227
TobiasBarreto;SE;52191
TomardoGeru;SE;13536
Umbaúba;SE;25294
Abaíra;BA;8739
Abaré;BA;20086
Acajutiba;BA;15159
Adustina;BA;17040
ÁguaFria;BA;16970
ÉricoCardoso;BA;10610
Aiquara;BA;4446
Alagoinhas;BA;151596
Alcobaça;BA;22470
Almadina;BA;5464
Amargosa;BA;37241
AméliaRodrigues;BA;25102
AméricaDourada;BA;16094
Anagé;BA;22005
Andaraí;BA;13143
Andorinha;BA;14595
Angical;BA;13977
Anguera;BA;11221
Antas;BA;19291
AntônioCardoso;BA;11683
AntônioGonçalves;BA;11798
Aporá;BA;17731
Apuarema;BA;7330
Aracatu;BA;13135
Araçás;BA;12177
Araci;BA;54379
Aramari;BA;11397
Arataca;BA;11019
Aratuípe;BA;8825
AurelinoLeal;BA;11531
Baianópolis;BA;13877
BaixaGrande;BA;20468
Banzaê;BA;13229
Barra;BA;53578
BarradaEstiva;BA;20598
BarradoChoça;BA;31603
BarradoMendes;BA;13865
BarradoRocha;BA;5714
Barreiras;BA;155439
BarroAlto;BA;14931
Barrocas;BA;15978
BarroPreto;BA;5591
Belmonte;BA;23328
BeloCampo;BA;17211
Biritinga;BA;15979
BoaNova;BA;12633
BoaVistadoTupim;BA;18576
BomJesusdaLapa;BA;69148
BomJesusdaSerra;BA;9880
Boninal;BA;14368
Bonito;BA;16764
Boquira;BA;21508
Botuporã;BA;10211
Brejões;BA;14295
Brejolândia;BA;10557
BrotasdeMacaúbas;BA;10231
Brumado;BA;67195
Buerarema;BA;18349
Buritirama;BA;21174
Caatiba;BA;6758
CabaceirasdoParaguaçu;BA;18807
Cachoeira;BA;33470
Caculé;BA;23170
Caém;BA;9213
Caetanos;BA;14542
Caetité;BA;50975
Cafarnaum;BA;18437
Cairu;BA;18176
CaldeirãoGrande;BA;13327
Camacan;BA;31988
Camaçari;BA;299132
Camamu;BA;35316
CampoAlegredeLourdes;BA;28798
CampoFormoso;BA;71206
Canápolis;BA;9711
Canarana;BA;26176
Canavieiras;BA;31099
Candeal;BA;8258
Candeias;BA;87076
Candiba;BA;14319
CândidoSales;BA;25189
Cansanção;BA;34834
Canudos;BA;16668
CapeladoAltoAlegre;BA;11637
CapimGrosso;BA;30662
Caraíbas;BA;8951
Caravelas;BA;22016
CardealdaSilva;BA;9295
Carinhanha;BA;29018
CasaNova;BA;71969
CastroAlves;BA;26264
Catolândia;BA;3577
Catu;BA;54704
Caturama;BA;9329
Central;BA;17266
Chorrochó;BA;11177
CíceroDantas;BA;32515
Cipó;BA;17300
Coaraci;BA;16993
Cocos;BA;18777
ConceiçãodaFeira;BA;22581
ConceiçãodoAlmeida;BA;17247
ConceiçãodoCoité;BA;66612
ConceiçãodoJacuípe;BA;33153
Conde;BA;25837
Condeúba;BA;17247
ContendasdoSincorá;BA;4066
CoraçãodeMaria;BA;22605
Cordeiros;BA;8614
Coribe;BA;14194
CoronelJoãoSá;BA;15895
Correntina;BA;32137
Cotegipe;BA;13782
Cravolândia;BA;5349
Crisópolis;BA;21103
Cristópolis;BA;13910
CruzdasAlmas;BA;63239
Curaçá;BA;34700
DárioMeira;BA;10710
Diasd'Ávila;BA;81089
DomBasílio;BA;12199
DomMacedoCosta;BA;4058
ElísioMedrado;BA;8122
Encruzilhada;BA;17006
EntreRios;BA;41780
Esplanada;BA;37237
EuclidesdaCunha;BA;60585
Eunápolis;BA;113380
Fátima;BA;17890
FeiradaMata;BA;5665
FeiradeSantana;BA;614872
Filadélfia;BA;16377
FirminoAlves;BA;5617
FlorestaAzul;BA;10629
FormosadoRioPreto;BA;25591
Gandu;BA;32403
Gavião;BA;4463
GentiodoOuro;BA;11233
Glória;BA;15221
Gongogi;BA;7128
GovernadorMangabeira;BA;20722
Guajeru;BA;6937
Guanambi;BA;84481
Guaratinga;BA;20843
Heliópolis;BA;13031
Iaçu;BA;24305
Ibiassucê;BA;9224
Ibicaraí;BA;21689
Ibicoara;BA;19571
Ibicuí;BA;16198
Ibipeba;BA;18211
Ibipitanga;BA;14902
Ibiquera;BA;4044
Ibirapitanga;BA;23375
Ibirapuã;BA;8637
Ibirataia;BA;15312
Ibitiara;BA;16339
Ibititá;BA;17113
Ibotirama;BA;26927
Ichu;BA;6206
Igaporã;BA;15640
Igrapiúna;BA;13226
Iguaí;BA;26916
Ilhéus;BA;162327
Inhambupe;BA;39926
Ipecaetá;BA;14487
Ipiaú;BA;45873
Ipirá;BA;59595
Ipupiara;BA;9865
Irajuba;BA;7260
Iramaia;BA;8537
Iraquara;BA;25216
Irará;BA;29034
Irecê;BA;72967
Itabela;BA;30584
Itaberaba;BA;64489
Itabuna;BA;213223
Itacaré;BA;28296
Itaeté;BA;16056
Itagi;BA;12351
Itagibá;BA;14579
